11	2.28861	 -0.909043	 0.00783949	 6.18586	 1.7528	 
11	-0.0831339	 -0.898165	 2.23576	 6.3649	 1.50741	 
11	-0.658102	 -0.87641	 1.43123	 7.15748	 0.931237	 
11	-0.694037	 -0.615352	 1.30746	 7.48647	 0.709831	 
11	1.21054	 -0.881849	 0.56482	 6.79752	 1.09756	 
11	2.14487	 -0.811146	 1.74067	 8.65918	 0.0548469	 
11	2.10893	 -0.941675	 1.36935	 6.41762	 1.24117	 
11	-1.19713	 -0.832901	 0.37916	 6.15981	 1.40696	 
11	-0.442489	 -0.75132	 0.93614	 7.89271	 0.318246	 
11	-0.90965	 -0.637107	 0.131613	 6.08681	 1.35932	 
11	-1.30494	 -0.870972	 0.441046	 6.60416	 0.948817	 
11	1.21054	 -0.223764	 0.441046	 5.68922	 1.44146	 
11	-0.0831339	 0.0427333	 0.626706	 5.65787	 1.46616	 
11	-0.19094	 -0.104112	 0.317273	 6.01902	 1.13463	 
11	2.21674	 -0.870972	 1.74067	 5.8499	 1.10404	 
11	-0.406553	 -0.79483	 0.75048	 5.1628	 1.64268	 
11	-0.19094	 0.0155397	 0.1935	 7.93655	 -0.216581	 
11	-0.765908	 -0.647984	 1.92633	 8.48777	 -0.484459	 
11	2.073	 -0.832901	 1.86444	 7.08301	 0.117721	 
11	1.89332	 -0.79483	 0.255386	 7.97219	 -0.302211	 
11	1.21054	 -0.680616	 0.0697262	 5.7479	 0.8772	 
11	-0.334682	 -0.403242	 0.874253	 7.71905	 -0.227512	 
11	-0.406553	 -0.838339	 0.502933	 6.28332	 0.339659	 
11	0.958996	 -0.653423	 0.93614	 7.02323	 -0.361356	 
11	-0.51436	 -0.914481	 2.0501	 5.85734	 0.234506	 
11	-0.51436	 -0.343416	 1.36935	 6.04163	 0.0955176	 
11	1.67771	 -0.53921	 0.56482	 5.74818	 0.211077	 
11	0.0965436	 -0.599036	 0.75048	 7.93359	 -0.85748	 
11	-1.08933	 -0.881849	 0.688593	 6.68212	 -0.382148	 
11	0.0965436	 -0.854655	 2.0501	 6.13529	 -0.13483	 
11	-0.586231	 -0.925359	 0.0697262	 6.76942	 -0.480861	 
11	-0.981521	 -0.849217	 0.37916	 5.71316	 -0.0171294	 
11	-0.442489	 -0.887288	 0.56482	 5.78411	 -0.0934642	 
11	0.635576	 -0.223764	 0.441046	 5.39314	 0.112107	 
11	0.599641	 -0.925359	 0.0697262	 6.23829	 -0.379219	 
11	-0.586231	 -0.925359	 0.56482	 5.85686	 -0.330929	 
11	0.599641	 -0.593597	 -0.0540472	 5.60229	 -0.272775	 
11	0.0606081	 0.0264171	 0.688593	 7.29015	 -1.03296	 
12	1.46209	 -0.941675	 6.56783	 7.74734	 3.64877	 
12	2.10893	 -0.870972	 7.37235	 9.72408	 1.20413	 
12	2.25267	 -0.936236	 6.13462	 9.51473	 0.576488	 
12	0.887125	 -0.936236	 7.06292	 8.93322	 0.787098	 
12	-0.765908	 -0.936236	 8.48632	 9.63629	 0.285578	 
12	1.5699	 -0.892727	 7.12481	 7.3226	 1.26584	 
12	2.28861	 -0.947114	 9.0433	 8.97081	 0.34064	 
12	2.10893	 -0.936236	 8.30065	 8.31096	 0.332761	 
12	1.96519	 -0.91992	 8.05311	 7.64443	 0.61465	 
12	0.671512	 -0.947114	 7.31047	 7.17861	 0.820194	 
12	2.28861	 -0.838339	 5.94896	 7.28133	 0.518448	 
12	2.10893	 -0.941675	 6.25839	 8.95621	 -0.254056	 
12	0.312157	 -0.822023	 6.6916	 7.40566	 0.370753	 
12	2.21674	 -0.91992	 7.00103	 7.6076	 0.176944	 
12	1.42616	 -0.887288	 6.44405	 7.07232	 0.435117	 
12	0.0246726	 -0.947114	 8.48632	 6.60588	 0.621175	 
12	1.78551	 -0.91992	 8.05311	 7.93617	 -0.10041	 
12	2.14487	 -0.914481	 6.44405	 6.8989	 0.351447	 
12	2.00113	 -0.936236	 6.07273	 7.14283	 0.158465	 
12	0.240286	 -0.860094	 6.6916	 7.62506	 -0.109898	 
12	2.28861	 -0.860094	 6.81537	 7.77406	 -0.222813	 
12	1.17461	 -0.952552	 7.00103	 8.20834	 -0.450205	 
12	2.10893	 -0.930798	 7.68179	 6.12651	 0.554287	 
12	1.21054	 -0.952552	 6.07273	 7.4194	 -0.153546	 
12	2.03706	 -0.941675	 5.82519	 7.15982	 -0.0381083	 
12	2.28861	 -0.952552	 5.88707	 7.06941	 -0.0573691	 
12	1.39022	 -0.930798	 8.48632	 6.70583	 0.0152359	 
12	0.132479	 -0.952552	 6.93915	 6.84136	 -0.142424	 
12	2.28861	 -0.909043	 5.88707	 7.28152	 -0.548614	 
12	-0.90965	 -0.930798	 7.43424	 6.40002	 -0.148232	 
12	-0.370618	 -0.947114	 9.66216	 5.43212	 0.426662	 
12	1.78551	 -0.947114	 7.18669	 6.23275	 -0.156678	 
12	1.71364	 -0.936236	 7.49613	 6.01563	 -0.247315	 
13	1.42616	 -0.593597	 1.05991	 14.5226	 0.418403	 
14	0.707447	 -0.936236	 5.82519	 7.15571	 3.49257	 
14	2.21674	 -0.898165	 3.84481	 6.27655	 3.83735	 
14	1.78551	 -0.860094	 5.51575	 6.77481	 3.32419	 
14	0.743383	 -0.898165	 4.64934	 6.30369	 3.79073	 
14	2.28861	 -0.914481	 5.14443	 6.29411	 3.73779	 
14	1.71364	 -0.941675	 5.14443	 6.2547	 3.65017	 
14	0.455899	 -0.773075	 4.27802	 5.90128	 3.81479	 
14	1.67771	 -0.947114	 5.33009	 5.76087	 3.97307	 
14	1.35429	 -0.941675	 5.14443	 5.90051	 3.64125	 
14	1.5699	 -0.91992	 7.55801	 5.87919	 3.4206	 
14	2.21674	 -0.947114	 5.88707	 5.66236	 3.65207	 
14	-0.801844	 -0.936236	 4.64934	 5.49404	 3.79322	 
14	1.13867	 -0.952552	 3.47349	 5.64151	 3.3846	 
14	2.28861	 -0.952552	 4.03047	 5.67715	 3.05384	 
14	1.96519	 -0.854655	 4.52557	 4.96038	 3.79823	 
14	-0.262811	 -0.914481	 5.57764	 5.8727	 2.46815	 
14	1.89332	 -0.925359	 4.27802	 6.78082	 1.68769	 
14	2.1808	 -0.909043	 5.26821	 6.61986	 1.6989	 
14	0.743383	 -0.87641	 4.71123	 5.03299	 3.01861	 
14	1.35429	 -0.903604	 7.24858	 4.42204	 3.81457	 
14	2.28861	 -0.936236	 5.45387	 6.92371	 1.24396	 
14	0.707447	 -0.843778	 4.15425	 5.09816	 2.73271	 
14	1.35429	 -0.865533	 4.95877	 5.61522	 2.13904	 
14	1.89332	 -0.941675	 4.835	 4.34433	 3.60869	 
14	2.28861	 -0.941675	 4.52557	 6.61141	 1.21109	 
14	2.28861	 -0.838339	 3.65915	 4.90618	 2.71685	 
14	-0.0831339	 -0.936236	 4.77311	 6.31815	 1.38301	 
14	2.25267	 -0.947114	 5.39198	 6.92204	 0.94582	 
14	1.53396	 -0.925359	 4.40179	 6.33895	 1.28974	 
14	0.132479	 -0.892727	 5.51575	 5.87117	 1.48454	 
14	1.60583	 -0.827462	 5.14443	 5.90662	 1.44167	 
14	1.85738	 -0.930798	 4.15425	 5.34309	 1.85492	 
14	1.39022	 -0.925359	 4.33991	 4.2719	 2.88082	 
14	0.779318	 -0.898165	 5.57764	 4.09515	 3.09552	 
14	2.28861	 -0.898165	 4.835	 6.72806	 0.655908	 
14	2.25267	 -0.925359	 4.15425	 6.71351	 0.655875	 
14	1.5699	 -0.914481	 6.01085	 6.06835	 1.0403	 
14	2.21674	 -0.914481	 5.88707	 6.61761	 0.647433	 
14	1.39022	 -0.947114	 4.52557	 6.42211	 0.657319	 
14	-0.90965	 -0.947114	 6.87726	 3.44579	 3.76046	 
14	2.073	 -0.947114	 4.58745	 6.71136	 0.417733	 
14	0.815254	 -0.947114	 6.25839	 6.38986	 0.504612	 
14	0.132479	 -0.903604	 6.25839	 4.97455	 1.54735	 
14	1.96519	 -0.947114	 4.03047	 6.68307	 0.300393	 
14	2.21674	 -0.941675	 4.71123	 4.77241	 1.71435	 
14	2.073	 -0.941675	 6.93915	 4.60343	 1.87963	 
14	1.42616	 -0.870972	 6.44405	 5.41547	 1.0501	 
14	0.707447	 -0.892727	 5.7633	 6.11282	 0.548626	 
14	0.671512	 -0.952552	 6.44405	 5.68225	 0.779548	 
14	2.10893	 -0.947114	 5.14443	 5.80844	 0.687483	 
14	1.13867	 -0.952552	 5.45387	 3.55919	 3.02327	 
14	0.743383	 -0.887288	 6.32028	 6.41681	 0.285986	 
14	0.851189	 -0.925359	 6.13462	 5.95113	 0.529324	 
14	-0.51436	 -0.860094	 6.01085	 5.20226	 1.07721	 
14	1.85738	 -0.941675	 5.08255	 4.39003	 1.7219	 
14	1.96519	 -0.887288	 4.46368	 5.83062	 0.48471	 
14	1.78551	 -0.865533	 7.18669	 5.44786	 0.729719	 
14	1.46209	 -0.947114	 6.93915	 5.42215	 0.746691	 
14	-0.370618	 -0.936236	 6.13462	 5.4148	 0.742217	 
14	-0.0831339	 -0.952552	 6.32028	 5.12268	 0.907736	 
14	1.0668	 -0.925359	 6.19651	 5.61207	 0.533411	 
14	2.14487	 -0.930798	 4.33991	 5.64337	 0.496097	 
14	0.491834	 -0.952552	 8.79575	 5.36518	 0.682622	 
14	0.455899	 -0.936236	 5.7633	 5.79508	 0.363129	 
14	1.78551	 -0.936236	 5.26821	 4.7392	 1.16899	 
14	1.71364	 -0.930798	 4.58745	 6.79785	 -0.209516	 
14	1.60583	 -0.914481	 4.46368	 5.3773	 0.625933	 
14	0.491834	 -0.914481	 6.50594	 5.52124	 0.510984	 
14	0.312157	 -0.947114	 6.81537	 5.35039	 0.62565	 
14	1.64177	 -0.827462	 4.64934	 5.43422	 0.563833	 
14	1.92925	 -0.914481	 5.26821	 4.61889	 1.22845	 
14	-0.226876	 -0.898165	 5.7633	 6.14201	 0.0867065	 
14	1.67771	 -0.947114	 7.74367	 5.0244	 0.827015	 
14	-0.694037	 -0.952552	 6.01085	 5.0046	 0.838384	 
14	1.31835	 -0.604474	 5.08255	 5.20259	 0.637456	 
14	2.28861	 -0.778513	 4.46368	 4.78314	 0.916569	 
14	1.67771	 -0.952552	 6.56783	 5.8415	 0.133405	 
14	1.21054	 -0.91992	 6.38217	 4.69632	 0.94485	 
14	1.24648	 -0.930798	 5.33009	 5.91244	 0.0396576	 
14	1.96519	 -0.952552	 5.20632	 5.46809	 0.289936	 
14	-0.478424	 -0.849217	 6.56783	 6.0433	 -0.0616783	 
14	1.96519	 -0.860094	 6.13462	 6.1226	 -0.129312	 
14	2.14487	 -0.952552	 7.55801	 4.74712	 0.786572	 
14	2.28861	 -0.925359	 5.20632	 5.62409	 0.135401	 
14	2.03706	 -0.898165	 4.40179	 5.54576	 0.183014	 
14	1.92925	 -0.941675	 5.02066	 4.42824	 1.04732	 
14	1.64177	 -0.941675	 6.44405	 5.88945	 -0.0594429	 
14	1.03087	 -0.925359	 5.70141	 5.75238	 0.00130632	 
14	-0.406553	 -0.892727	 5.51575	 4.8069	 0.644401	 
14	0.491834	 -0.930798	 6.93915	 4.81497	 0.625517	 
14	-0.442489	 -0.952552	 6.81537	 5.76102	 -0.0379489	 
14	2.25267	 -0.952552	 5.82519	 5.41809	 0.134651	 
14	0.851189	 -0.952552	 6.62971	 3.9609	 1.34667	 
14	0.240286	 -0.936236	 5.51575	 4.82026	 0.546811	 
14	1.92925	 -0.930798	 6.44405	 5.36022	 0.153858	 
14	2.10893	 -0.941675	 4.33991	 5.2014	 0.250234	 
14	1.89332	 -0.898165	 5.20632	 5.58521	 0.00126905	 
14	0.20435	 -0.881849	 5.51575	 4.08909	 1.12356	 
14	1.17461	 -0.860094	 5.02066	 4.27377	 0.933946	 
14	0.168415	 -0.903604	 5.88707	 5.5198	 -0.0343451	 
14	0.851189	 -0.914481	 6.87726	 4.50677	 0.696538	 
14	1.24648	 -0.887288	 5.33009	 5.35354	 0.0649967	 
14	1.21054	 -0.930798	 5.39198	 5.09406	 0.225596	 
14	0.851189	 -0.925359	 5.63953	 5.15369	 0.136871	 
14	1.31835	 -0.947114	 6.56783	 5.74184	 -0.252166	 
14	2.21674	 -0.773075	 5.14443	 4.17615	 0.845378	 
14	1.46209	 -0.947114	 5.39198	 4.7987	 0.318272	 
14	1.28242	 -0.865533	 4.835	 5.29868	 -0.0263635	 
14	1.64177	 -0.860094	 7.12481	 5.12273	 0.0850335	 
14	2.14487	 -0.952552	 7.86745	 5.3784	 -0.0954811	 
14	2.00113	 -0.925359	 4.58745	 4.60639	 0.444179	 
14	2.073	 -0.947114	 4.33991	 5.08876	 0.0868776	 
14	1.82145	 -0.881849	 4.95877	 4.144	 0.828156	 
14	2.28861	 -0.947114	 4.52557	 5.09993	 0.0434247	 
14	1.21054	 -0.952552	 5.14443	 4.55333	 0.379397	 
14	1.82145	 -0.887288	 5.26821	 4.51727	 0.400731	 
14	1.82145	 -0.947114	 5.51575	 4.89244	 0.114905	 
14	1.71364	 -0.947114	 4.95877	 4.37992	 0.477895	 
14	1.5699	 -0.70781	 6.01085	 6.05833	 -0.598547	 
14	0.0965436	 -0.762197	 5.82519	 5.32549	 -0.231411	 
14	2.10893	 -0.91992	 6.25839	 6.21448	 -0.713222	 
14	0.20435	 -0.952552	 6.01085	 5.06434	 -0.115425	 
14	0.168415	 -0.903604	 5.51575	 4.18842	 0.537499	 
14	1.46209	 -0.91992	 5.08255	 4.47089	 0.214602	 
14	0.779318	 -0.952552	 7.12481	 5.45192	 -0.464906	 
14	1.17461	 -0.947114	 5.82519	 4.1805	 0.366112	 
14	0.779318	 -0.936236	 5.20632	 5.09568	 -0.32608	 
14	2.1808	 -0.936236	 4.52557	 5.13986	 -0.354376	 
14	1.24648	 -0.947114	 5.39198	 4.22095	 0.276506	 
14	2.25267	 -0.914481	 4.77311	 4.26446	 0.232136	 
14	0.20435	 -0.952552	 6.6916	 4.00574	 0.407347	 
14	1.74958	 -0.952552	 6.56783	 4.6082	 -0.238136	 
14	1.53396	 -0.898165	 5.7633	 3.97955	 0.23239	 
14	-0.945586	 -0.952552	 6.81537	 3.53062	 0.590672	 
14	0.168415	 -0.925359	 5.70141	 3.92822	 0.19277	 
14	2.073	 -0.925359	 6.25839	 4.38683	 -0.216579	 
14	1.74958	 -0.936236	 6.81537	 3.37523	 0.664035	 
14	2.14487	 -0.936236	 5.63953	 5.21266	 -0.738103	 
14	1.85738	 -0.947114	 5.63953	 3.88595	 -0.0631141	 
14	0.887125	 -0.952552	 6.32028	 4.28245	 -0.378961	 
14	1.85738	 -0.936236	 7.18669	 5.04797	 -0.861014	 
14	-1.12526	 -0.952552	 7.18669	 3.88943	 -0.255879	 
14	0.240286	 -0.947114	 10.0335	 2.46973	 0.448244	 
15	-0.155005	 -0.91992	 5.51575	 7.39988	 3.58486	 
15	-1.01746	 -0.952552	 6.07273	 8.13254	 1.58737	 
15	-0.155005	 0.69538	 3.59727	 9.64459	 0.765304	 
15	2.21674	 -0.843778	 3.96859	 9.43654	 0.526541	 
15	-0.119069	 -0.925359	 4.46368	 8.09594	 1.16719	 
15	-0.51436	 -0.881849	 5.20632	 8.94472	 0.683151	 
15	-0.90965	 -0.952552	 4.15425	 9.14438	 0.300966	 
15	-0.981521	 -0.925359	 3.28783	 7.99619	 0.229046	 
15	-0.262811	 -0.865533	 4.77311	 7.65393	 0.354847	 
15	-0.945586	 -0.865533	 6.01085	 6.95997	 0.657897	 
15	-0.19094	 -0.892727	 4.835	 7.74534	 0.12497	 
15	0.0606081	 -0.952552	 5.63953	 9.58758	 -0.64253	 
15	0.419963	 -0.898165	 5.26821	 7.36711	 -0.107047	 
15	0.887125	 -0.936236	 3.65915	 7.78131	 -0.306089	 
15	0.599641	 -0.887288	 3.78293	 7.00519	 -0.260853	 
16	1.67771	 -0.947114	 2.54519	 6.05666	 4.03066	 
16	1.71364	 -0.278151	 2.60708	 5.91049	 3.99228	 
16	0.958996	 -0.952552	 2.23576	 5.39156	 3.70169	 
16	0.994931	 -0.838339	 3.53538	 5.46432	 3.41461	 
16	2.1808	 -0.87641	 3.47349	 5.25798	 3.5519	 
16	0.635576	 -0.947114	 2.73085	 4.75194	 3.62981	 
16	1.64177	 -0.91992	 3.22595	 4.68382	 3.6106	 
16	1.03087	 -0.952552	 3.53538	 4.62547	 3.59006	 
16	1.42616	 -0.881849	 3.41161	 5.0733	 2.9315	 
16	1.92925	 -0.898165	 3.53538	 4.84726	 3.10253	 
16	0.635576	 -0.930798	 4.64934	 4.1981	 3.90272	 
16	0.491834	 -0.909043	 2.73085	 4.17635	 3.84765	 
16	1.42616	 -0.800268	 2.54519	 4.09696	 3.8414	 
16	2.00113	 -0.898165	 4.40179	 4.10116	 3.71999	 
16	0.779318	 -0.898165	 2.48331	 3.93117	 3.97016	 
16	-0.729973	 -0.827462	 3.28783	 4.3875	 3.22055	 
16	1.17461	 -0.936236	 3.34972	 4.08217	 3.64251	 
16	1.67771	 -0.947114	 2.48331	 4.20039	 3.42563	 
16	0.743383	 -0.914481	 2.79274	 3.86343	 3.79212	 
16	0.815254	 -0.91992	 4.52557	 3.85155	 3.78393	 
16	2.28861	 -0.936236	 3.22595	 3.82269	 3.80119	 
16	0.240286	 -0.952552	 1.18369	 3.75189	 3.86558	 
16	0.0965436	 -0.87641	 4.21613	 4.19805	 2.99953	 
16	1.49803	 -0.909043	 1.67878	 3.81629	 3.52125	 
16	1.31835	 -0.832901	 4.03047	 3.67441	 3.73681	 
16	-0.370618	 -0.87641	 2.85463	 3.54908	 3.91971	 
16	-0.658102	 -0.691494	 3.96859	 3.67646	 3.55064	 
16	1.31835	 -0.941675	 2.66897	 3.69516	 3.49321	 
16	-0.658102	 -0.936236	 4.21613	 3.57327	 3.69624	 
16	1.24648	 -0.865533	 2.17387	 3.52537	 3.60288	 
16	1.60583	 -0.376048	 2.29765	 3.50552	 3.6302	 
16	0.887125	 -0.898165	 2.9784	 4.25339	 2.48601	 
16	0.0246726	 -0.952552	 2.42142	 3.9078	 2.90254	 
16	-0.0831339	 -0.582719	 3.84481	 3.78786	 3.0636	 
16	0.132479	 -0.925359	 2.91651	 3.24642	 3.98775	 
16	0.635576	 -0.941675	 2.9784	 3.4018	 3.66075	 
16	1.60583	 -0.952552	 2.79274	 3.50318	 3.47823	 
16	2.10893	 -0.870972	 2.85463	 3.69406	 3.11357	 
16	2.073	 -0.925359	 3.72104	 3.53233	 3.35191	 
16	0.52777	 -0.903604	 2.79274	 3.5559	 3.29337	 
16	0.887125	 -0.952552	 3.34972	 3.30648	 3.69173	 
16	0.240286	 -0.936236	 2.91651	 3.71277	 2.97322	 
16	2.25267	 -0.337977	 2.29765	 3.42447	 3.39288	 
16	1.0668	 -0.947114	 2.85463	 3.20739	 3.78317	 
16	0.419963	 -0.843778	 2.48331	 3.15983	 3.83791	 
16	-0.0471984	 -0.887288	 2.91651	 3.60251	 3.03213	 
16	1.78551	 -0.816584	 4.40179	 3.68867	 2.87439	 
16	1.71364	 -0.91992	 3.96859	 3.28888	 3.48487	 
16	-0.0112629	 -0.909043	 2.79274	 3.19437	 3.63012	 
16	1.67771	 -0.79483	 1.92633	 3.6745	 2.79797	 
16	1.17461	 -0.783952	 2.54519	 3.23826	 3.51453	 
16	1.92925	 -0.936236	 2.73085	 3.14194	 3.67781	 
16	1.71364	 -0.930798	 2.9784	 3.86243	 2.44464	 
16	0.671512	 -0.909043	 1.92633	 3.64125	 2.74901	 
16	1.67771	 -0.838339	 1.86444	 2.90125	 3.85179	 
16	-0.550295	 -0.952552	 3.04029	 3.15453	 3.31938	 
16	1.46209	 -0.838339	 0.874253	 3.67951	 2.46324	 
16	1.71364	 -0.789391	 1.92633	 2.97234	 3.63371	 
16	0.0246726	 -0.849217	 2.60708	 2.79224	 3.99667	 
16	1.17461	 -0.75132	 2.29765	 3.0303	 3.48652	 
16	0.671512	 -0.947114	 2.48331	 3.84563	 2.14994	 
16	-0.298747	 -0.914481	 1.92633	 2.9408	 3.59358	 
16	0.0246726	 -0.637107	 1.24557	 2.86165	 3.74461	 
16	0.491834	 -0.947114	 3.78293	 2.78088	 3.84486	 
16	-1.08933	 -0.838339	 2.79274	 3.48367	 2.51219	 
16	0.0965436	 -0.91992	 2.35953	 3.43458	 2.58493	 
16	0.0965436	 -0.860094	 2.11199	 3.03932	 3.24642	 
16	1.71364	 -0.870972	 4.03047	 3.00964	 3.25769	 
16	-0.262811	 -0.887288	 0.998026	 2.86175	 3.54425	 
16	-0.0471984	 -0.773075	 2.54519	 2.69997	 3.87699	 
16	-0.658102	 -0.936236	 1.55501	 2.65341	 3.97561	 
16	1.17461	 -0.903604	 2.23576	 2.73308	 3.78476	 
16	-0.155005	 -0.930798	 2.48331	 2.69663	 3.82286	 
16	0.779318	 -0.887288	 2.17387	 2.84481	 3.5	 
16	0.671512	 -0.811146	 2.29765	 2.9242	 3.26767	 
16	1.10274	 -0.854655	 2.17387	 2.57612	 3.99078	 
16	1.42616	 -0.952552	 2.11199	 2.57092	 3.99185	 
16	-0.262811	 -0.887288	 0.998026	 2.62913	 3.84355	 
16	1.92925	 -0.952552	 2.11199	 2.68189	 3.6521	 
16	-0.729973	 -0.501139	 0.998026	 3.12658	 2.78895	 
16	-0.801844	 -0.588158	 0.998026	 2.70641	 3.58298	 
16	1.64177	 -0.952552	 2.42142	 2.63113	 3.74448	 
16	1.49803	 -0.952552	 1.36935	 2.54583	 3.891	 
16	1.5699	 -0.947114	 0.688593	 2.75689	 3.4297	 
16	1.67771	 -0.822023	 2.17387	 3.11336	 2.74601	 
16	1.78551	 -0.952552	 4.46368	 2.79773	 3.31868	 
16	2.10893	 -0.865533	 3.04029	 3.05282	 2.74171	 
16	-0.155005	 -0.887288	 4.52557	 2.56868	 3.66775	 
16	1.21054	 -0.903604	 2.23576	 2.44912	 3.94405	 
16	1.64177	 -0.892727	 2.79274	 3.19671	 2.4679	 
16	1.03087	 -0.930798	 3.65915	 2.52593	 3.73155	 
16	2.1808	 -0.838339	 1.67878	 2.56043	 3.58984	 
16	2.14487	 -0.735004	 2.11199	 2.60002	 3.46988	 
16	0.20435	 -0.903604	 2.0501	 2.43371	 3.83508	 
16	1.13867	 -0.936236	 1.49312	 2.37136	 3.9836	 
16	-0.119069	 -0.854655	 3.22595	 2.36101	 4.00456	 
16	2.1808	 -0.849217	 4.15425	 2.73747	 3.14801	 
16	-0.478424	 -0.4957	 1.86444	 2.73103	 3.13835	 
16	-1.23307	 -0.952552	 3.10217	 2.82587	 2.93171	 
16	0.994931	 -0.930798	 2.11199	 2.41582	 3.7968	 
16	-0.550295	 -0.870972	 1.61689	 2.35805	 3.92982	 
16	1.24648	 -0.816584	 1.67878	 2.52942	 3.46328	 
16	0.0606081	 -0.865533	 1.98821	 2.32079	 3.94207	 
16	0.240286	 -0.783952	 1.18369	 2.49654	 3.52486	 
16	-0.0471984	 -0.849217	 2.60708	 2.59401	 3.30853	 
16	1.92925	 -0.860094	 3.78293	 2.84868	 2.80595	 
16	0.92306	 -0.930798	 2.0501	 2.42417	 3.66439	 
16	0.599641	 -0.881849	 5.26821	 2.35237	 3.83424	 
16	-0.622166	 -0.800268	 1.61689	 2.39674	 3.7045	 
16	1.10274	 -0.91992	 1.30746	 2.30056	 3.9369	 
16	0.563705	 -0.925359	 1.67878	 2.42928	 3.62302	 
16	-0.226876	 -0.914481	 3.72104	 2.69773	 3.04518	 
16	0.419963	 -0.936236	 2.60708	 2.258	 4.0023	 
16	0.455899	 -0.843778	 1.49312	 2.62693	 3.13207	 
16	-0.622166	 -0.849217	 3.04029	 2.60623	 3.15135	 
16	1.42616	 -0.783952	 2.29765	 2.31831	 3.79751	 
16	0.743383	 -0.941675	 2.11199	 2.58275	 3.19678	 
16	1.17461	 -0.560965	 2.48331	 2.81232	 2.73406	 
16	-1.08933	 -0.909043	 1.49312	 2.46534	 3.43131	 
16	0.276221	 -0.892727	 1.55501	 2.35709	 3.67009	 
16	1.85738	 -0.881849	 5.45387	 2.27933	 3.85857	 
16	1.0668	 -0.91992	 2.42142	 3.36178	 1.84673	 
16	-0.406553	 -0.822023	 3.28783	 2.73532	 2.83226	 
16	-0.90965	 -0.930798	 2.0501	 2.73203	 2.83494	 
16	-0.262811	 -0.865533	 3.34972	 3.12767	 2.13137	 
16	1.13867	 -0.952552	 1.30746	 2.2103	 3.91147	 
16	-0.873715	 -0.936236	 4.40179	 2.36826	 3.47148	 
16	0.20435	 -0.800268	 1.98821	 2.48228	 3.18226	 
16	-0.298747	 -0.930798	 2.29765	 2.14651	 3.95248	 
